year,head_to_head,result,fifa_rank_diff,home_form_total,away_form_total,stage_encoded,home_team_encoded,away_team_encoded
1958,0,draw,43.726302379693834,0.7999999999999999,0.6,0,82,63
1958,0,draw,281.1561651889301,0.3,0.19999999999999998,0,33,84
1958,0,home team win,65.69168995599375,1.0,0.7000000000000001,0,8,4
1958,0,draw,-223.03941597115272,0.0,0.3,0,67,27
1958,0,draw,50.45757531789627,1.0999999999999999,0.8999999999999999,0,41,84
1958,0,draw,-5.380939966457845,3.0999999999999996,1.7,0,8,27
1958,1,home team win,79.9566116397259,1.5,0.39999999999999997,0,82,29
1958,0,home team win,-124.71733370661173,1.4,0.7000000000000001,0,67,4
1958,0,draw,-108.63654048555259,0.0,0.6,0,81,20
1958,0,home team win,-65.09038559943951,0.3,1.2999999999999998,0,50,63
1958,0,home team win,269.0015304955132,1.0999999999999999,0.5,0,2,51
1958,0,home team win,-156.13694162173215,2.8999999999999995,0.3,0,69,35
1958,0,home team win,209.71960719280287,2.05,0.0,0,8,71
1958,0,draw,108.51404876942183,0.3,0.7000000000000001,0,25,4
1958,0,draw,-113.60569710508094,2.3999999999999995,0.7999999999999999,0,50,86
1958,0,home team win,207.18666107603713,1.0,1.0999999999999999,0,33,45
1958,0,draw,35.703502214662876,1.4,1.2,0,81,51
1958,0,home team win,-130.46665688728058,0.6,0.39999999999999997,0,20,2
1958,0,draw,116.55359617757108,2.55,0.8999999999999999,0,69,84
1958,0,home team win,-34.59663547678292,5.3,1.65,0,27,63
1958,1,home team win,-151.74892985545625,1.2,1.2999999999999998,0,47,20
1958,0,home team win,-246.8677671878795,0.19999999999999998,1.0,0,80,35
1958,0,home team win,-220.17147667360337,1.4,1.0,0,67,27
1958,1,home team win,-182.52887415290206,1.4,2.8999999999999995,4,81,86
1958,0,home team win,183.67609179741862,2.166666666666667,0.6666666666666666,4,8,84
1958,0,home team win,102.59403870808205,3.55,1.5499999999999998,4,27,51
1958,0,home team win,119.32162206034309,1.9666666666666668,0.0,4,69,71
1958,0,home team win,127.25767458429254,1.7333333333333332,2.0999999999999996,1,69,85
1958,0,home team win,123.6885936719973,1.7,1.7999999999999998,1,8,29
1958,0,home team win,90.37637953436979,3.4333333333333327,1.4,5,27,85
1958,2,home team win,87.43379452695422,2.8666666666666663,0.7999999999999999,2,8,73
1962,0,home team win,256.86852066379765,0.39999999999999997,0.19999999999999998,0,79,15
1962,0,home team win,5.658981937444423,0.5,1.0,0,12,74
1962,2,home team win,201.1700063013734,0.7000000000000001,0.5,0,8,45
1962,0,home team win,181.1643954273609,0.3,0.19999999999999998,0,2,9
1962,0,home team win,-36.884073414296836,0.7000000000000001,0.5,0,20,72
1962,0,home team win,38.81282469168332,0.39999999999999997,1.0,0,33,27
1962,0,home team win,-240.41028409136993,0.0,1.0,0,67,86
1962,0,draw,-154.5534739640059,0.0,0.8999999999999999,0,81,40
1962,0,home team win,55.84135135046108,1.0,0.39999999999999997,0,82,83
1962,0,home team win,-156.28689592556498,2.5999999999999996,0.8999999999999999,0,12,40
1962,1,draw,162.69196957035592,2.1,0.7000000000000001,0,8,20
1962,0,home team win,-41.58537192945073,1.0,0.3,0,25,2
1962,0,home team win,208.49450281796862,1.7999999999999998,0.19999999999999998,0,33,9
1962,0,draw,90.9272022654618,1.4,0.8999999999999999,0,67,15
1962,0,home team win,18.993871831082515,0.0,1.7,0,81,74
1962,0,home team win,64.96063839708472,0.5,0.5,0,68,45
1962,0,draw,41.552283836609604,3.1999999999999997,1.0,0,33,2
1962,1,home team win,124.82131839303679,1.4,0.5,0,8,72
1962,0,home team win,-12.369746603901604,0.7,0.5,0,81,12
1962,0,home team win,-166.21444177355238,2.0999999999999996,1.0999999999999999,0,67,83
1962,0,home team win,329.4800696390587,3.0999999999999996,1.95,0,82,15
1962,0,home team win,168.10230909476786,0.8999999999999999,1.7,0,37,74
1962,0,home team win,-61.87554611861924,0.5,0.7000000000000001,0,41,20
1962,0,draw,167.03401078979982,3.0999999999999996,0.5499999999999999,0,25,9
1962,0,home team win,-106.9974791377822,1.4,0.39999999999999997,4,20,35
1962,0,home team win,248.79723043602257,3.8,0.0,4,82,85
1962,0,home team win,120.55382459810357,1.6333333333333333,1.7,4,8,27
1962,0,home team win,3.287715273932463,2.25,0.0,4,12,71
1962,0,home team win,299.11972722904943,1.8666666666666667,0.5,1,8,12
1962,0,home team win,-105.26857276399346,1.4,1.0,1,20,86
1962,0,home team win,-236.30665392951823,2.1333333333333333,1.35,5,12,86
1962,1,home team win,157.42555486625133,2.8,1.05,2,8,20
1966,0,draw,122.01561710544138,0.8999999999999999,0.09999999999999999,0,25,83
1966,1,home team win,40.40099342840699,0.0,0.39999999999999997,0,81,74
1966,0,home team win,187.3023397575039,0.6,0.5,0,8,9
1966,0,home team win,-116.86843145170224,0.0,1.0,0,67,50
1966,0,home team win,188.87099927970462,0.8999999999999999,0.39999999999999997,0,37,12
1966,0,home team win,-146.7987441728801,0.7000000000000001,0.39999999999999997,0,53,35
1966,0,home team win,57.837201094677994,0.19999999999999998,0.09999999999999999,0,2,72
1966,2,draw,-135.8482771334302,0.3,0.19999999999999998,0,27,45
1966,0,home team win,100.74775689302191,0.09999999999999999,0.3,0,79,29
1966,0,home team win,182.2723017611779,0.09999999999999999,0.39999999999999997,0,68,74
1966,1,home team win,-60.89642842204603,0.39999999999999997,0.6,0,33,8
1966,0,draw,-85.72550739072653,0.39999999999999997,1.0,0,12,50
1966,0,draw,208.48013831677144,1.5999999999999999,0.0,0,2,85
1966,0,home team win,18.248613166965697,2.8,0.5,0,53,9
1966,0,home team win,-225.9938816777635,2.0999999999999996,0.8999999999999999,0,67,40
1966,0,home team win,77.68686414316221,0.8999999999999999,0.8999999999999999,0,25,45
1966,0,home team win,-105.85881206171871,1.0,0.8999999999999999,0,46,40
1966,0,home team win,-148.84076339657736,2.8,1.2999999999999998,0,53,8
1966,0,draw,17.776280590813258,0.19999999999999998,0.09999999999999999,0,41,83
1966,0,home team win,251.44233599669724,0.8999999999999999,0.75,0,2,74
1966,0,home team win,226.7467794545073,1.5999999999999999,1.0,0,25,29
1966,0,home team win,-142.44198136285513,3.5,0.7999999999999999,0,81,72
1966,1,home team win,159.46606934505076,2.4999999999999996,0.5,0,33,9
1966,0,home team win,-21.71935642869653,1.4,0.39999999999999997,0,67,12
1966,0,home team win,-152.0746336722541,2.4499999999999997,0.09999999999999999,4,81,83
1966,0,home team win,-239.8622986003852,1.4,1.0999999999999999,4,67,35
1966,1,home team win,50.12986591815252,1.833333333333333,0.19999999999999998,4,25,2
1966,0,home team win,7.523458245225584,2.8,1.35,4,53,50
1966,0,home team win,0.0,2.5666666666666664,0.0,1,81,71
1966,0,home team win,119.7187395472265,2.0666666666666664,0.7000000000000001,1,25,57
1966,0,home team win,139.3041441809862,3.2666666666666666,0.7,5,53,71
1966,0,home team win,267.82881316948647,2.0666666666666664,0.0,2,25,85
1970,0,draw,87.06211323867433,1.0,0.0,0,41,71
1970,0,home team win,189.95340153512416,0.5,0.6,0,79,39
1970,0,home team win,186.53156570226292,0.8999999999999999,0.09999999999999999,0,25,60
1970,0,home team win,-78.32931520644706,0.6,0.39999999999999997,0,51,9
1970,0,home team win,29.30570438640575,0.3,0.0,0,5,26
1970,0,home team win,82.6638387024525,0.39999999999999997,0.3,0,37,73
1970,2,home team win,104.31009021382874,0.3,0.6,0,8,20
1970,0,home team win,-34.121072111483954,0.0,0.3,0,81,46
1970,0,home team win,-81.64850205911216,0.09999999999999999,1.2999999999999998,0,56,20
1970,0,home team win,15.761631679774155,2.6999999999999997,1.0,0,51,46
1970,0,home team win,-74.25298880136575,0.0,0.3,0,67,5
1970,0,draw,-88.77775502623945,1.9,0.39999999999999997,0,79,40
1970,0,home team win,-95.67898635820166,1.4,1.7999999999999998,0,81,9
1970,1,home team win,2.4096104312473017,3.0999999999999996,0.8999999999999999,0,8,27
1970,0,home team win,57.21330481637392,1.0,0.0,0,41,26
1970,0,draw,200.64435973868854,0.3,0.6,0,69,39
1970,0,home team win,-26.30456905027995,2.8,0.0,0,67,26
1970,0,home team win,-12.017136954543048,1.0,0.5,0,69,83
1970,0,home team win,187.72486186489823,2.05,0.09999999999999999,0,8,60
1970,0,home team win,-59.17765658898179,2.4499999999999997,0.6,0,81,55
1970,0,home team win,28.281759949568595,2.4,1.0,0,41,5
1970,0,draw,285.8921554068738,1.0999999999999999,0.95,0,37,39
1970,0,home team win,118.99449297656997,1.5999999999999999,1.2999999999999998,0,25,20
1970,0,draw,68.08737330799181,0.39999999999999997,0.6499999999999999,0,9,46
1970,1,away team win,-160.34148347997711,2.0999999999999996,0.5,4,67,83
1970,0,home team win,245.9104364310108,2.1666666666666665,1.2999999999999998,4,8,55
1970,0,home team win,140.33132075348863,0.75,1.0,4,37,45
1970,0,home team win,-291.37314068554156,2.3333333333333335,0.8999999999999999,4,81,27
1970,0,home team win,250.68144379574255,1.5666666666666667,0.0,1,37,85
1970,0,home team win,128.33457286026191,2.1666666666666665,0.85,1,8,83
1970,1,home team win,-171.63693705181413,2.5666666666666664,0.9666666666666666,5,81,83
1970,0,home team win,44.73647709325678,2.6333333333333333,0.39999999999999997,2,8,40
1974,1,draw,125.29236163223322,0.39999999999999997,0.39999999999999997,0,8,86
1974,1,home team win,-85.70293505743598,0.0,0.19999999999999998,0,81,12
1974,0,home team win,-114.10431889769688,0.0,0.3,0,22,3
1974,0,away team win,-77.74568113989221,0.0,0.39999999999999997,0,83,63
1974,0,draw,39.51410378244327,0.0,0.6,0,69,9
1974,0,away team win,34.294644591814176,0.6,0.5,0,79,47
1974,0,home team win,240.33882874394158,0.09999999999999999,0.0,0,37,33
1974,0,home team win,-18.387773717896835,0.6,0.39999999999999997,0,52,2
1974,0,home team win,206.30541413327205,0.39999999999999997,0.0,0,82,87
1974,0,draw,-227.59864879432484,0.39999999999999997,0.39999999999999997,0,59,8
1974,0,away team win,109.6329043980993,0.3,0.0,0,3,85
1974,0,draw,82.82924746480353,0.19999999999999998,0.0,0,12,23
1974,0,away team win,-151.34557885283039,0.0,0.6,0,31,56
1974,0,draw,30.856383090254894,0.6,0.6,0,9,83
1974,0,draw,-69.67226016831273,0.5,0.0,0,43,73
1974,0,draw,-90.93441311878723,0.39999999999999997,0.09999999999999999,0,2,40
1974,0,home team win,0.0,1.4,2.0999999999999996,0,22,85
1974,0,away team win,-316.66943735543055,0.0,0.39999999999999997,0,83,8
1974,0,draw,22.132430484684164,0.3,0.19999999999999998,0,3,12
1974,0,draw,-115.90147820512698,0.39999999999999997,0.39999999999999997,0,59,86
1974,0,away team win,35.056587653886254,1.2999999999999998,1.9,0,9,47
1974,1,home team win,60.017809031064644,0.0,1.2999999999999998,0,69,83
1974,0,home team win,162.61873962631194,1.0999999999999999,0.7,0,2,33
1974,0,home team win,-85.66367040778255,2.6999999999999997,0.7999999999999999,0,52,40
1974,0,away team win,3.392626993316753,1.0499999999999998,5.499999999999999,7,69,56
1974,1,away team win,211.54673210340093,6.7,1.0499999999999998,7,82,85
1974,0,home team win,324.5188664663392,0.39999999999999997,0.7,7,8,23
1974,0,home team win,-48.246441541866034,0.5,1.7999999999999998,7,43,2
1974,0,away team win,-161.4352959904104,2.15,1.4499999999999997,7,2,8
1974,0,away team win,-137.19245210733902,1.0499999999999998,2.5999999999999996,7,22,47
1974,0,home team win,-4.639863087760659,2.35,0.75,7,52,86
1974,0,home team win,-179.18565647183118,0.7,0.0,7,81,73
1974,0,home team win,-185.5823257450022,1.9,1.5666666666666667,7,43,8
1974,0,home team win,-24.234291630922826,0.7,0.8666666666666666,7,69,86
1974,0,away team win,208.89732379036946,2.2333333333333334,1.1666666666666667,7,52,85
1974,0,draw,160.14627534892452,1.7999999999999998,0.35,7,2,23
1974,1,away team win,121.82450877308588,0.75,3.4,5,8,56
1974,0,away team win,164.91376615415356,1.9,0.7,2,43,85
1978,1,draw,-191.44847123779596,0.0,0.8999999999999999,0,81,56
1978,1,home team win,58.457513481334445,0.3,0.5,0,37,29
1978,0,home team win,-33.20886842998084,0.19999999999999998,0.09999999999999999,0,74,45
1978,0,home team win,-10.560304464295541,0.5,0.39999999999999997,0,2,35
1978,0,home team win,-82.24696852136253,0.09999999999999999,0.5,0,4,72
1978,3,draw,224.5646819727922,0.6,0.39999999999999997,0,8,73
1978,0,home team win,143.2578196785621,0.7000000000000001,0.5,0,43,37
1978,0,home team win,-100.56404240187862,0.3,0.19999999999999998,0,51,63
1978,1,home team win,71.7267101123582,1.9,1.2,0,2,29
1978,0,home team win,-116.57067951514591,0.0,0.7999999999999999,0,81,45
1978,1,home team win,13.512776903477516,1.7,1.0999999999999999,0,37,35
1978,0,home team win,86.52038955859302,0.8999999999999999,0.19999999999999998,0,52,78
1978,0,draw,51.143154825254214,0.19999999999999998,0.5,0,59,37
1978,0,home team win,26.472144196440013,1.5,1.0999999999999999,0,4,73
1978,2,draw,120.17384687380036,1.2999999999999998,1.2,0,8,72
1978,0,draw,190.16890590880212,2.8,0.3,0,43,55
1978,0,away team win,-16.125960382982612,1.9,0.3,0,2,40
1978,0,draw,-105.58103408062402,2.0999999999999996,0.19999999999999998,0,81,78
1978,0,home team win,-60.309672096323766,0.5,1.0999999999999999,0,27,35
1978,0,home team win,88.78992545052074,1.5999999999999999,0.44999999999999996,0,52,45
1978,1,home team win,171.3233153489798,0.95,0.09999999999999999,0,8,4
1978,0,home team win,101.8587290759292,0.5,0.75,0,68,73
1978,0,home team win,-21.158961678572496,2.3999999999999995,0.85,0,51,37
1978,0,home team win,-101.40787533314142,0.8999999999999999,0.7000000000000001,0,59,47
1978,0,home team win,8.395376385605687,1.4333333333333331,0.8999999999999999,7,2,56
1978,0,away team win,-98.8823200979682,1.15,2.1,7,4,47
1978,1,draw,261.869842678582,2.05,0.0,7,37,85
1978,1,home team win,236.3191462911018,1.0666666666666667,0.3,7,8,55
1978,0,away team win,-103.48422351636918,2.7499999999999996,0.8999999999999999,7,51,56
1978,1,home team win,122.1847238935186,1.4666666666666668,0.09999999999999999,7,37,4
1978,0,draw,262.63123987718086,1.75,0.0,7,43,85
1978,0,draw,-115.5278994091932,1.4333333333333331,0.6,7,2,8
1978,1,home team win,127.53205211924546,1.5333333333333332,1.1333333333333333,7,8,56
1978,0,home team win,136.1810779926784,0.9666666666666666,0.3,7,2,55
1978,0,home team win,134.32224247209388,1.0333333333333332,0.7,7,4,85
1978,0,away team win,8.716678423235408,1.2333333333333332,3.15,7,37,47
1978,1,home team win,85.11585973053548,2.2333333333333334,1.0,5,8,40
1978,0,home team win,-47.0280344211601,2.3666666666666663,2.8,2,2,47
1982,0,away team win,69.37327320843906,0.39999999999999997,0.6,0,2,5
1982,1,home team win,354.16247463847503,1.0999999999999999,0.0,0,8,71
1982,0,draw,5.119079339099926,0.09999999999999999,0.39999999999999997,0,37,56
1982,0,draw,-8.702604658006521,0.39999999999999997,0.3,0,51,10
1982,0,home team win,110.96319776451833,0.5,0.7999999999999999,0,33,26
1982,0,home team win,36.71356348295603,0.3,0.19999999999999998,0,59,48
1982,0,away team win,-94.75177229017572,0.0,0.39999999999999997,0,81,0
1982,1,home team win,91.93908586888233,0.7000000000000001,0.39999999999999997,0,25,29
1982,0,draw,130.97183006116552,0.6,0.3,0,68,34
1982,0,draw,33.58357747606942,0.39999999999999997,0.09999999999999999,0,20,44
1982,0,draw,144.9960507156061,0.6,0.3,0,82,51
1982,0,away team win,-118.21329749757979,0.3,0.6,0,12,4
1982,0,draw,147.67928797708691,0.09999999999999999,0.39999999999999997,0,37,55
1982,1,home team win,48.65261206730952,0.39999999999999997,0.5,0,2,35
1982,0,home team win,212.88527882104654,2.5,0.3,0,8,63
1982,0,draw,134.59283652821932,0.39999999999999997,0.3,0,52,10
1982,1,home team win,128.44398906288825,0.6,1.5,0,5,26
1982,0,home team win,-97.98993778019258,0.0,1.5999999999999999,0,67,48
1982,0,home team win,-24.704483036706733,1.2999999999999998,0.6,0,68,86
1982,2,home team win,-80.60060104625177,0.7,0.3,0,81,12
1982,1,home team win,83.43420944897616,2.8,0.39999999999999997,0,25,20
1982,0,draw,-11.202008778460595,0.3,0.3,0,32,51
1982,0,away team win,-105.21977768490024,0.39999999999999997,1.2999999999999998,0,0,4
1982,0,home team win,7.793799385499597,0.39999999999999997,0.7999999999999999,0,27,44
1982,1,home team win,136.42445920424825,0.39999999999999997,1.0999999999999999,0,52,55
1982,0,draw,18.521510589707532,1.2999999999999998,1.2,0,5,35
1982,0,draw,-144.38183064053464,2.0999999999999996,1.0,0,67,63
1982,0,draw,121.83013045471307,0.44999999999999996,0.3,0,37,10
1982,0,home team win,178.97037972193812,1.7999999999999998,1.15,0,2,26
1982,0,home team win,267.9578675887235,3.1999999999999993,0.8999999999999999,0,8,48
1982,0,draw,-6.3028094732724185,3.1999999999999997,0.39999999999999997,0,27,20
1982,0,home team win,24.342887482969218,0.39999999999999997,1.0,0,0,12
1982,0,away team win,-138.6809166594628,1.0,1.2999999999999998,0,32,86
1982,1,home team win,-227.6161902291367,1.75,1.65,0,81,4
1982,0,home team win,121.84093148247075,2.45,0.7999999999999999,0,25,44
1982,0,away team win,113.50351576214462,1.65,0.6499999999999999,0,68,51
1982,1,away team win,74.905873181885,0.6,1.0999999999999999,7,4,29
1982,0,home team win,38.04498555403461,2.15,1.2999999999999998,7,52,5
1982,1,draw,-255.2549158383772,1.4,0.7000000000000001,7,81,27
1982,1,home team win,-21.358673709155028,0.5666666666666667,0.39999999999999997,7,37,2
1982,0,away team win,176.50517322670157,1.2999999999999998,0.7,7,5,71
1982,0,draw,117.29609765458645,0.6,0.7666666666666666,7,4,51
1982,0,away team win,-141.43984551100402,1.7999999999999998,1.0999999999999999,7,2,8
1982,1,home team win,-173.71929477995764,1.1666666666666667,0.6,7,81,72
1982,1,home team win,66.13730566732283,2.15,1.2333333333333332,7,27,51
1982,0,draw,-226.99699568891037,1.75,0.39999999999999997,7,67,56
1982,1,home team win,-156.06260892894443,1.0333333333333332,3.1999999999999993,7,37,8
1982,1,draw,-94.6181418186261,1.2999999999999998,0.7000000000000001,7,68,27
1982,1,away team win,-3.0770940471641097,2.2666666666666666,0.09999999999999999,1,52,40
1982,0,home team win,-168.4001019237205,0.7,1.0999999999999999,1,81,29
1982,0,home team win,38.54485118955131,2.2666666666666666,1.5666666666666667,5,52,29
1982,1,home team win,242.1521839765453,1.5,0.0,2,37,85
1986,0,draw,-71.85487973799559,0.6,0.5,0,9,40
1986,1,away team win,-42.09012652900651,0.7999999999999999,0.7999999999999999,0,68,8
1986,0,away team win,-204.42889255652062,0.19999999999999998,0.39999999999999997,0,11,29
1986,0,home team win,22.380143278153128,0.09999999999999999,1.0,0,2,70
1986,1,home team win,-219.28943656038746,0.0,0.6,0,67,35
1986,0,draw,-7.574124058522784,0.09999999999999999,0.19999999999999998,0,42,56
1986,0,draw,-58.604030455098155,0.5,0.3,0,0,51
1986,0,home team win,-157.3049225556208,0.39999999999999997,0.5,0,53,27
1986,0,away team win,-37.574392603579554,0.3,0.39999999999999997,0,5,45
1986,0,home team win,-23.299118271926545,0.5,0.3,0,50,38
1986,0,draw,179.0281914069301,0.09999999999999999,0.0,0,79,85
1986,0,away team win,48.29368519578156,0.39999999999999997,0.09999999999999999,0,59,21
1986,2,draw,17.390035622430105,0.5,0.09999999999999999,0,37,2
1986,0,draw,260.96523035251926,0.39999999999999997,0.0,0,27,71
1986,0,draw,20.468512394779054,1.0,0.6,0,66,9
1986,0,draw,126.10021694853663,0.5,0.09999999999999999,0,25,46
1986,0,home team win,171.1151480672504,0.6,0.19999999999999998,0,33,11
1986,0,home team win,182.05307925712077,0.7999999999999999,0.5,0,8,0
1986,0,draw,59.533900482058925,0.39999999999999997,0.5,0,41,54
1986,1,away team win,-55.68416215703246,0.3,0.7999999999999999,0,47,72
1986,0,home team win,20.70809263661681,0.19999999999999998,0.39999999999999997,0,52,57
1986,0,away team win,-1.8454137607707253,0.3,0.3,0,36,5
1986,0,home team win,-169.34265841993647,0.0,0.39999999999999997,0,81,63
1986,0,home team win,-29.922549381185718,0.09999999999999999,0.09999999999999999,0,21,83
1986,0,home team win,-38.90200322561304,4.199999999999999,0.19999999999999998,0,67,11
1986,0,away team win,-41.732819125079914,2.0,1.0999999999999999,0,33,29
1986,0,away team win,-53.081979347589595,1.7,1.2,0,66,40
1986,1,home team win,56.002489361444304,2.1999999999999997,1.2999999999999998,0,2,9
1986,0,away team win,-20.316526179814446,1.0999999999999999,0.09999999999999999,0,53,46
1986,0,home team win,100.9467186354268,0.5,0.19999999999999998,0,25,56
1986,0,away team win,-60.34804170438406,1.0,1.7999999999999998,0,36,45
1986,1,draw,-17.947593960474933,1.2,1.7,0,50,5
1986,0,away team win,-131.22266607127312,1.2,2.1999999999999997,0,0,72
1986,0,away team win,-135.64006006971522,1.0,1.5,0,47,8
1986,0,home team win,157.11216183490933,4.299999999999999,0.7,0,21,85
1986,0,draw,-6.279029681237944,0.39999999999999997,0.7999999999999999,0,59,83
1986,0,home team win,76.42959352520438,1.0999999999999999,0.95,3,41,9
1986,2,away team win,-165.62729548862308,2.8,1.7,3,67,5
1986,0,home team win,19.495825430690275,1.85,0.44999999999999996,3,2,83
1986,2,home team win,125.2988828134171,1.5,0.19999999999999998,3,8,56
1986,2,away team win,-60.777359314919295,1.2,1.7999999999999998,3,37,29
1986,0,away team win,159.26457762211817,0.09999999999999999,0.35,3,42,85
1986,0,home team win,123.40987081292315,1.5499999999999998,1.2,3,25,54
1986,0,away team win,-56.070496172476396,2.9,2.55,3,21,72
1986,1,away team win,4.049901761459068,2.55,1.7999999999999998,4,8,29
1986,1,home team win,-207.31110750342987,1.4,1.4499999999999997,4,81,45
1986,0,away team win,53.97592512342044,0.7999999999999999,2.1666666666666665,4,68,5
1986,0,home team win,-70.9478490285976,1.5,0.5,4,2,27
1986,0,home team win,23.614691733765312,1.2666666666666668,1.9333333333333333,1,2,5
1986,1,away team win,284.386051641465,1.0999999999999999,0.4666666666666666,1,27,85
1986,0,away team win,-92.74957916153744,1.0,1.7999999999999998,5,5,29
1986,0,home team win,215.58548199382972,1.2666666666666668,0.7,2,2,85
1990,0,away team win,-7.819999460977215,0.39999999999999997,0.3,0,2,10
1990,0,away team win,-205.299159016173,0.0,0.7000000000000001,0,67,60
1990,0,away team win,-93.10660547682596,0.0,0.3,0,77,15
1990,2,home team win,118.40393352451792,0.09999999999999999,0.7000000000000001,0,37,4
1990,0,away team win,-184.5683849631996,0.7999999999999999,0.19999999999999998,0,78,20
1990,3,home team win,56.97468678902101,0.5,1.0999999999999999,0,8,73
1990,3,home team win,-217.15693683621907,0.0,0.0,0,81,86
1990,0,home team win,-83.82129375892464,0.3,0.39999999999999997,0,16,63
1990,0,draw,89.94426730593023,0.3,0.39999999999999997,0,25,59
1990,0,home team win,-9.69852020917665,0.6,0.0,0,5,70
1990,0,draw,121.09537811339692,0.5,0.39999999999999997,0,43,25
1990,0,draw,-17.67767249407848,0.3,0.39999999999999997,0,79,72
1990,0,home team win,132.11570761486996,0.39999999999999997,0.0,0,2,71
1990,1,home team win,262.6998556146475,0.7999999999999999,0.7999999999999999,0,37,82
1990,1,home team win,73.99944217431812,0.0,1.7,0,82,15
1990,0,home team win,-54.65056523120893,0.3,2.1,0,10,60
1990,1,away team win,-64.35624725115872,0.7000000000000001,3.7,0,4,20
1990,0,home team win,-24.23762346872718,2.8,0.0,0,81,81
1990,0,home team win,257.8743273006737,1.9,0.3,0,8,16
1990,0,away team win,124.61540319809774,1.0999999999999999,0.39999999999999997,0,69,63
1990,0,draw,0.16946173035944412,1.0,0.5,0,25,47
1990,0,draw,30.033112414743755,0.39999999999999997,1.0999999999999999,0,55,25
1990,0,home team win,-8.296712484871477,2.0,0.3,0,5,83
1990,0,away team win,-35.843783559850635,0.0,0.39999999999999997,0,66,72
1990,0,away team win,173.82301624679394,1.7,0.0,0,10,71
1990,0,draw,-68.20932176383485,1.0999999999999999,1.75,0,2,60
1990,0,draw,-132.36853711019762,3.15,1.0,0,81,15
1990,0,home team win,194.99548200880554,0.7,0.7,0,82,81
1990,0,home team win,126.62121223511326,0.7000000000000001,0.7999999999999999,0,4,82
1990,1,home team win,54.08900787911648,0.7999999999999999,2.3,0,37,20
1990,1,home team win,179.69006296995985,1.5499999999999998,1.0999999999999999,0,8,63
1990,0,away team win,175.93502362605045,1.7999999999999998,0.3,0,69,16
1990,0,draw,-86.19685895311613,0.39999999999999997,0.5,0,55,47
1990,0,home team win,103.6335057914705,0.6499999999999999,0.75,0,25,25
1990,1,away team win,-35.03216334793842,2.35,1.4499999999999997,0,5,72
1990,0,away team win,-17.91965202201345,0.7,1.0,0,66,83
1990,0,home team win,24.27563065153504,1.0,1.0,3,10,15
1990,0,home team win,145.0139941239288,0.19999999999999998,1.0,3,20,16
1990,2,away team win,170.12827638869908,1.4333333333333331,0.39999999999999997,3,8,2
1990,1,home team win,-259.40457993554674,2.3333333333333335,0.85,3,81,47
1990,0,home team win,-39.568277989598755,0.75,1.6333333333333333,3,55,60
1990,0,home team win,68.91086425112121,1.0333333333333332,1.0,3,37,83
1990,1,away team win,25.71518884178795,0.39999999999999997,0.7,3,68,86
1990,0,home team win,71.10124920513567,0.7666666666666666,0.6,3,25,5
1990,0,home team win,-75.21515607963875,1.0999999999999999,1.0499999999999998,4,2,86
1990,0,away team win,-108.52512380822486,0.6333333333333333,0.09999999999999999,4,55,40
1990,0,away team win,211.89358446870142,3.0,0.0,4,20,85
1990,0,away team win,-94.10402112689644,1.2333333333333332,0.3,4,10,27
1990,0,home team win,-120.72961630869236,1.0999999999999999,0.7999999999999999,1,2,40
1990,1,home team win,-273.9024409598244,1.8666666666666665,2.3999999999999995,1,81,27
1990,0,home team win,0.8003271276943451,1.2666666666666668,1.7,5,37,27
1990,1,home team win,-168.7322217662147,0.9333333333333332,1.0999999999999999,2,81,2
1991,0,home team win,-18.394939258321756,0.09999999999999999,0.39999999999999997,0,13,52
1991,0,away team win,-265.1284639959242,0.0,0.19999999999999998,0,14,40
1991,0,away team win,135.41113067113838,0.5,0.3,0,69,82
1991,0,home team win,173.19126277832856,0.7000000000000001,0.3,0,28,49
1991,0,home team win,132.7518715923884,0.19999999999999998,0.09999999999999999,0,21,48
1991,0,away team win,-251.6721925144202,0.19999999999999998,0.39999999999999997,0,40,8
1991,0,home team win,10.53612574716476,0.39999999999999997,0.09999999999999999,0,48,48
1991,0,home team win,111.90283093303378,0.19999999999999998,0.3,0,37,49
1991,0,draw,-140.6106851035454,2.9,0.19999999999999998,0,13,21
1991,0,away team win,203.40421143706158,0.39999999999999997,2.3999999999999995,0,8,82
1991,0,away team win,-183.679111748497,0.19999999999999998,0.5,0,40,73
1991,0,away team win,-326.416895841219,0.0,0.7000000000000001,0,14,30
1991,4,away team win,67.9930807659232,0.39999999999999997,6.1,0,8,73
1991,0,away team win,-48.26798107735863,0.19999999999999998,3.0999999999999996,0,40,82
1991,0,home team win,-7.8588135111569954,2.1999999999999997,0.09999999999999999,0,13,48
1991,0,home team win,-122.21574584522364,3.1999999999999997,1.5999999999999999,0,48,21
1991,0,home team win,-153.22563306289044,0.0,0.3,0,14,49
1991,0,away team win,-69.69739432427309,0.8999999999999999,2.8,0,37,30
1991,0,home team win,-184.77919413694872,2.4999999999999996,3.7,8,48,40
1991,0,home team win,57.35088365483898,0.3,0.0,8,78,14
1991,0,away team win,-132.26084261599817,2.3,2.45,8,21,30
1991,0,away team win,-130.8076837253236,2.4333333333333336,4.0,8,13,73
1991,0,away team win,112.41274446700186,1.9,0.39999999999999997,9,69,52
1991,0,away team win,280.5963802095837,3.5,2.8666666666666663,9,28,82
1991,0,home team win,-142.06384399421995,1.5499999999999998,2.3333333333333335,5,69,30
